condition,layer,token_slot,mean_logprob,std_logprob,mean_prob,std_prob,count
foil,4,B_content,-12.062480335235596,1.0177209803378124,8.916310335360546e-06,7.98027414362543e-06,100
foil,4,none,-11.837614030838013,0.9877272111501327,1.0894177766173854e-05,9.38969139172389e-06,100
foil,4,user,-11.698172903060913,1.0567031674790877,1.2588565489669033e-05,1.0496922960769114e-05,100
foil,4,user_text,-11.984139642715455,1.0343867873516142,9.523320230065984e-06,8.097988268597903e-06,100
foil,4,vision,-11.474614429473878,0.9599329628479739,1.5292378373848517e-05,1.28837964086011e-05,100
foil,4,vision_half1,-11.692908353805542,0.9750987629313557,1.24823639130321e-05,1.0748016451932028e-05,100
foil,4,vision_half2,-11.777199268341064,0.9823058948128297,1.1499748895866745e-05,9.823385867840065e-06,100
foil,5,A_content,-10.200221910476685,0.9950113500408825,5.444646618479693e-05,4.3494783050630184e-05,100
foil,5,B_content,-10.42940258026123,1.0357822688741078,4.4698530627148975e-05,3.7169648074381204e-05,100
foil,5,none,-10.185625076293945,0.995375791056612,5.517548217948757e-05,4.376388525597114e-05,100
foil,5,user,-10.686746597290039,1.1009579376488783,3.5025506865276385e-05,2.852038934475858e-05,100
foil,5,user_text,-10.815294876098633,1.012931292860846,2.973948130679927e-05,2.3752105241909333e-05,100
foil,5,vision,-9.864434061050416,0.9906633717705396,7.556191810026814e-05,5.94609538309302e-05,100
foil,5,vision_half1,-10.041949825286865,0.9919775243131669,6.337605678081254e-05,4.9838357400913904e-05,100
foil,5,vision_half2,-10.125461959838868,0.9979723585651435,5.855659517072751e-05,4.632066815621878e-05,100
foil,6,A_content,-9.292214236259461,0.9895655779237078,0.000133330584086244,0.00010693082057861125,100
foil,6,B_content,-9.544279112815858,0.9879945731727411,0.00010487168029577755,8.633972590131726e-05,100
foil,6,none,-9.316690731048585,0.9872795239330349,0.00012997830061695678,0.00010378552688796323,100
foil,6,user,-10.0374560546875,1.0571545127674338,6.495219091807545e-05,5.2153246778826405e-05,100
