condition,layer,token_slot,mean_logprob,std_logprob,mean_prob,std_prob,count
caption,12,B_content,-13.124077692031861,0.8284220986509196,2.788785337184236e-06,2.604257623369692e-06,200
caption,12,none,-12.983630633354187,0.7869072418848909,3.120712056262031e-06,2.948666878615493e-06,200
caption,12,user,-14.050365524291992,0.7710740971254252,1.0609337022195257e-06,9.162820996583535e-07,200
caption,12,user_text,-13.805260124206542,0.7050800900355818,1.2773734283858271e-06,9.252240527191306e-07,200
caption,12,vision,-12.841270999908447,0.7798101504454429,3.587092461985559e-06,3.462949724048657e-06,200
caption,12,vision_half1,-12.895532383918763,0.7850387681573625,3.399437033702406e-06,3.229664024427977e-06,200
caption,12,vision_half2,-12.982867588996887,0.790539806537014,3.132892813451196e-06,3.014288745104427e-06,200
caption,13,A_content,-13.4157776927948,0.8343587171362273,2.1348588755348226e-06,2.3177347262324075e-06,200
caption,13,B_content,-13.665255694389343,0.8811297358864325,1.7060460645566157e-06,1.7586837319391649e-06,200
caption,13,none,-13.55425564289093,0.8385299461526207,1.843181799366794e-06,1.8824564395394037e-06,200
caption,13,user,-14.134935073852539,0.8086391386410975,1.0081211322935072e-06,9.432179161692967e-07,200
caption,13,user_text,-14.181166019439697,0.7858872189471706,9.333488737175908e-07,7.91431252133006e-07,200
caption,13,vision,-13.29089388847351,0.8249325915752126,2.379633754139493e-06,2.4435308812050236e-06,200
